Dates,Scores,Reviews
Jan 28 2010,positive,easily the best in the series
Jan 28 2010,positive,loved all 3 lotr movies
Jan 27 2010,positive,i think this one was my favourite
Jan 27 2010,positive,great dramatical story
Jan 26 2010,positive,helms deep was just an epic battle
Jan 26 2010,positive,so this is my second favorite of the franchise its pretty epic cool and creative i have nothing much to say about this film all i have to say about this film is that its awesome
Jan 25 2010,positive,excellent only that i can say best of the best
Jan 25 2010,positive,more action more adventure and less stealth  loved watching it
Jan 24 2010,positive,one of the best fantasy films ever made a gripping tale of middle earth but still frodo is back to his damsel is distress role the helms deep battle was great action sequence this film creates an great  involvement with the audience with a group of characters they care about this is done brillantly an great sequal in a trilogoy
Jan 24 2010,positive,after reading all of tolkiens works and watching each of these movies the two towers strikes me as being the best as well as the most powerfully awe inspiring of the three movies that exist as of now the hobbit being the next it is the empire strikes back of lord of the rings it ties up loose ends and opens new doors as any good part 2 of a trilogy should be
Jan 24 2010,positive,have you been searching for a film that is worth your time and money look no further there are only a handful of films that i would label amazing and this second installment in the thrilling lord of the rings trilogy is definitely one of them i wasnt sure if this film could top its predecessor the fellowship of the ring and it didnt but it was a very close call the two towers is one of those rare sequels that rivals its predecessor in quality but thats just it this movie is a rarity at the moment i cant think of a better movie save for the return of the king but that movie simply cant be topped but the two towers hold its own and that is quite a feat it is a direct continuation of the fellowship of the ring picking up right after its climax i had not read the books when i first saw this movie so i was anxious to see what became of the characters who survived the events of the first one the point of view changes every now and then which i thought was appropriate given the fact that the major characters are in different parts of the land facing different challenges and meeting new characters many new faces are introduced in the two towers some good some bad and others who dont have major roles and some characters introduced dont have any significant roles until the next installment eowyn is a prime example but all of them have some relevance to the story and therefore are important enough to keep in the film some characters from the book were left out completely so anyone who hasnt read the book will have no idea that those characters even exist now on to the plot       the two towers picks up literally right after the fight in the forest at the end of the first film the fellowship has split up with the hobbits frodo and sam going one way and aragorn the elf legolas and the dwarf gimli going after the other hobbits merry and pippin who were captured during the battle in the woods  two members of the fellowship are gone one is killed by orcs and the other fallsliterally in battle against a balrog a terrifying beast that dwells in the dangerous mines of moria frodo and sam are making their way towards mount doom in the fiery land of mordor so they can destroy the ring of power that frodo carries on their journey they meet the pitiful but dangerous creature called gollum who agrees to show them the way to their destination meanwhile aragorn legolas and gilmi are hot on the trail of merry pippin and their ruthless captors and they will not rest until they find their friends new characters like the brave eomer and king theoden and they each play a vital role in the battle against the powerful wizard saruman who causes a great deal of trouble for the films protagonists aragorn and his companions meet up with eomer theoden and a character who was supposedly killed in moria aragorn eomer and the others gather at the ancient fortress helms deep where they battle a massive army of orcs sent by saruman to obliterate them     this movie is an instant classic the director peter jackson is known everywhere for his work on the lord of the rings trilogy and he deserves every bit of praise he receives jackson is one of the finest directors ever in the history of movies and he is definitely one of my favorites he was very careful about who he chose for the major characters and im glad he was the acting was splendid especially viggo mortensen as aragorn elijah wood as frodo baggins and sean astin as samwise gamgee every actor played their part well and they each brought something special to their character i enjoyed watching them interact on screen quite a bit was cut out during the transition from book to screen but i didnt have a problem with it in fact i thought that the movie flowed better than the book it is a very long movie though and it takes a pretty long attention span to keep up with the story and understand what is going on there is plenty of violence and action so it is not easy to fall asleep   i thoroughly enjoyed the triumph that is the two towers and i have always had a great time watching it
Jan 24 2010,positive,the second lotr movie shows what fantasy movies are capable of the siege of rohan captivates and previews the epic battles of the final film
Jan 24 2010,positive,not the biggest fan ever of the series but still a great film  i spent most of my time waiting for the 3rd one though to be honest
Jan 24 2010,positive,the spectacular continuation of jrr tolkiens classic trilogy the fellowship has been broken boromir is dead frodo and samwise have gone alone and unprotected to mordor to destroy the one ring  in their quest to prevent the dark lord sauron from enslaving all of middleearth merry and pippin have been captured by the monstrous urukhai aragon legeolas and gimli have joined the warriors of rohan to stand against saurons puppet the corrupt wizard saruman the white who has specially bred 10000 powerful ferocious fighting manbeasts to destroy rohan and the world of men the gargantuan climatic battle at the human stronghold known as helms deep is one of the greatest battle sequences in film history darker more focused then the original film it is also deeply emotional and much more exciting the first installment with a mesmerizing array of technical wizardry the visual effects are absolutely breathtaking as are the sterling performances from elijah wood who delivers a passionate portrayal  of frodo the majestic ian mckellen delivers a majestic performance as the resurrected gandalf the white sean astin delivers a superb endearing turn as the loyal samwise viggo mortsensen comes into his own with a magnificently dark brooding performance as the heroic aragom orlando bloom is fabulous as legolas the warrior elf the marvelous john rhysdavies as gimli becomes a wonderful comic scenestealer the beautiful liv tyler is absolutely luminous as arwen bernard hill delivers a regal performance as king theoden miranda otto gives a fine spirited turn as eowyn and brad dourif  perfectly embodies the slimy grima wormtongue highlighted by the presence of gollum who is hopeless possessed by the evil ring of power he is an extraordinary blend of cgi and andy serkiss amazing motioncapture performance his dual personally and wellchoreographed body movements make him a starting creation the great artistry that director peter jackson brings to the epic fantasy is staggering won oscars for special visual effects  sound editing an astonishing film experience in every sense of the word     highly recommended
Jan 24 2010,positive,one of the all time amazing films
Jan 23 2010,positive,one of my favorites i consider the lord of the rings trilogy as one epic film
Jan 23 2010,positive,started as my least favorite now one of the best still thought king theoden was too weak
Jan 23 2010,positive,one of my favourites
Jan 22 2010,positive,tightness confirmed
Jan 22 2010,positive,again jackson does it two towers is a monumental achievement it gives war a new name i am in awe
Jan 21 2010,positive,the darkest of the 3 moviesits a great story and visually amazing introducing gollum the maniac enjoy
Jan 21 2010,positive,its epic and the cast really bring it home
Jan 21 2010,positive,its very enjoyable that the three films are all consistantly amazing
Jan 21 2010,positive,two towers is our next preciousss film of the lotr saga
Jan 21 2010,positive,its just so dam good the acting is pure class luv this film and the sound track is really good another gem frm mr jackson
Jan 20 2010,positive,nothing before or sense compares to lotr
Jan 20 2010,positive,just cant help but love it
Jan 19 2010,positive,this movie was the second movie that changed the movie world for me i think i really opened my eyes in the world of scifi tha battle scene was absolutely terriffic and action packed too bad smeegle turned out to by greedy and began to seek the ring
Jan 18 2010,positive,a sequel that doesnt dissapoint
Jan 17 2010,positive,i class the trilogy as one long epic a masterpiece in cinema
Jan 17 2010,positive,not a huge fan its one story told over the course of three movies thats a long time to wait for resolution its slow and how do they fill all the excess time way too much camera time on frodos big blue eyes swelling up over his unrelenting love and friendship for his friend that other hobbit    meh nice effects though    however if i ever see another orc dragon or elf again i may be forced to throw my own eyeballs into a volcano
Jan 17 2010,positive,the best part of this movie is the addition of gollum he is half funny and relatable and half creepy and distorted and frodo feels for gollum because he feels the same way and knows that eventually he might become some sort of gollum it is way more epic than the first also as everything comes in a larger scale the third is still the best
Jan 17 2010,positive,the little things in the first film are fixed and the film sucks you in and youre stuck from beginning to end never drags and never ceases to amaze
Jan 17 2010,positive,the war between good and evil never stops
Jan 17 2010,positive,fellowship of the ring is epic but two towers is freakin epic
Jan 17 2010,positive,read all 4 books while in school and had seen lesser version released  even the cartoon version of the hobbit  when i found out they were shooting all three books and saw the cast and the proposed budget i was really hoping it was going to be an epic event  it didnt fail  probably one of the best movie sequals made when talking about all three movies  the costimes acting scenary etc  it was well done and probably made tolkien proud
Jan 16 2010,positive,so the journey continues never a dull moment this one was good
Jan 16 2010,positive,continuation of the trilogy this movie continues to do a great job
Jan 16 2010,positive,this movie is fantastic usually i get bored of epic battles that last for most of the movie but they are just so spectacularly done i cant help but enjoy them again the acting is genius and im still loving the soundtrack im enjoying the plot progression too because even though its so different from the books its actually quite as interesting this way and not quite as dry awesome
Jan 16 2010,positive,i think this is better than the first one although the multiple storylines makes it confusing it also makes it interesting like the first one though i am still getting confused with all these medieval names
Jan 14 2010,positive,the best out of the 3 films the acting is great and so is the storyline the action and war scenes are memorable and full of excitement this movie seems like it was made yesterday with the special effects and beautiful scenes each character shows both passion and aggresion throughout a masterful sequel that is just as good if not better than the original
Jan 14 2010,positive,i loved the entire series it was just a beautiful movie 
Jan 14 2010,positive,for honor for freedom  the best
Jan 14 2010,positive,iconic retelling of this bit of classic fantasy story telling  the whole of middle earth brilliantly breathed to life on the big screen
Jan 13 2010,positive,the fellowship of the ring was an amazing achievement a fantasy epic and one of the most amazing movies of our time this movie is no different the lord of the rings the two towers is a fantastic film and doesnt disappoint at all     this movie picks up right where the the last film left off so it springs right into action everything is just as good in this movie as it was in the original with some additional characters this movie remains entertaining to the final credit     this movie looks like it was an effort to make which it was and this isnt a bad thing because the movie ended up excellent the battle of helms deep looks to me like one of the most enduring difficult and amazing scenes ever to be produced in cinema i heard it took months to shoot so you really have to appreciate this film and all its hard work     howard shore has done a good job on all of the lotr movies and the two towers has a great soundtrack the music keeps us watching and this film is much better with it then without it     plot wise we see a build up of emotion from many characters for instance frodo starts to feel more and more of the burden of the ring and legolas and gimli are starting to build as friends this in my opinion is just like the book and i love how these three films stay true to the novel     this film is excellent though out of my opinion this is the worst in the series that hardly means its not fantastic its a great film in every sense of the word a fantasy masterpiece
Jan 13 2010,positive,it gets better with each installment kudos
Jan 13 2010,positive,okay for my liking the two towers is not as exciting as the first film but the payoff is much grander the stakes are much higher and the visuals have improved but the middle of this story just feels like it drags on a bit before getting to the good stuff but not to say that the slow parts are not fantastically written because they are in fact the final act of this film is my favourite part of the entire trilogy the battle at helms deep is some of the best films action i have ever seen the choreography is immensely impressive the second instalment in the lord of the rings trilogy is the strongest plot and characterwise but my least favourite when it comes to the viewing itself this is such an incredible trilogy
Jan 13 2010,positive,this movie is a triumph of a sequel that has all the power of the first movie and more               double the action double the characters and even better cgi especially helms deep and the ents the actors come back in full throttle reviving their characters for this powerful sequel i am completely drawn in for the entire movie 1010
Jan 13 2010,positive,what can i say about this film that has not already been said instant classic again peter jackson brings to life the characters we grew up loving the actors again delivered a stellar perfomance
Jan 13 2010,positive,the strongest of the three films and one of the greatest films ever made the two towers is a phenomenal triumph every part of it is flawless from the acting to the cinematography even its lengthy running time doesnt effect its beauty peter jacksons greatest piece by far
Jan 12 2010,positive,awesome movie all three of them
Jan 12 2010,positive,i loved this movie
Jan 12 2010,positive,directorpeter jackson  won 2 oscars another 65 wins  76 nominations
Jan 12 2010,positive,part two of one of the greatest achievements in all film
Jan 11 2010,positive,i think the interpretations of the ents was an epic failure but rohan was pretty awesome
Jan 11 2010,positive,once again great acting brilliant effects and the tremendously good story and overall plot the pace is a bit slower than the first one but packs a massive punch the epic continues
Jan 11 2010,positive,you cant rate these no matter what criteria you use its the vision of jackson not mine and luckily so
Jan 11 2010,positive,love the lord of the rings 
Jan 10 2010,positive,you appreciate it more if you watch it for the second time the third time forth time d
Jan 10 2010,positive,favourite of the series
Jan 10 2010,positive,the lord of the rings series are the best movies ever
Jan 10 2010,positive,nothing needs to be said more at this point
Jan 10 2010,positive,9610  cannot give it the 100 like its predecessor while the film was excellent it wasnt flawless  new characters emmerged here gollumsmeagol eowyn riders of rohan theoden  smeagol was wonderful as he played out a deceptiveatthesurface but underlyingly endearing troubled soul this film tied the first and third together well but did lack in some areas  for one it did have some slow spots ents and did drag a bit but overall definitly worth a watch and a purchase
Jan 9 2010,positive,one of my most favorite movies i love the way peter jackson can bounce around 3 different storylines in a way that not only doesnt annoy audiences it captivates them
Jan 9 2010,negative,2nd film in a pointless line of films which could be done in literally 10 seconds one day i will give it a try im sure it is interesting but i just didnt get it
Jan 8 2010,positive,almost as good as the book 
Jan 8 2010,positive,5 star end of story period 
Jan 7 2010,positive,im a lotr nerd too xd
Jan 7 2010,positive,it ties the first and third movie together okay but it definitely is the worst of the trilogy
Jan 7 2010,positive,being the middle chapter of a trilogy is a tough gig but peter jackson manages to pull it off personally i think it lacks the pacing of fellowship of the ring but it matches return of the king in terms of grandeur
Jan 7 2010,positive,one of the best sequels made
Jan 6 2010,positive,the first is better the fighting is overdone in this film however ive never been a real fan of the lord of the rings so its hard for me to judge
Jan 6 2010,positive,my favorite in the trilogy and one of the biggest oscar snubs ever
Jan 5 2010,positive,ok im not saying i hate this movie but its just not my thing
Jan 5 2010,positive,excellent loved it
Jan 5 2010,positive,this film was beter than the first one  the battle scenes were well done i liked the trebuchet
Jan 5 2010,positive,probably my favorite movie in the trilogy
Jan 4 2010,negative,better than the first one bat thats not hard to do
Jan 4 2010,positive,amazing  loved to the depths of my heart  i also loved the book so ha  music composed by howard shore 2 on my favorite music from score composers list
Jan 4 2010,positive,one of the greatest films
Jan 4 2010,positive,wondrously brilliant peter jackson has wonderfully and faithfully created a fantastical world from tolkiens classic tale of good against bad
Jan 3 2010,positive,this is actually my favorite of the series which should really all be considered one big film mainly because it introduces gollum who you begin to really hope can be saved from his state something the book doesnt do for us it has equally amazing sets costumes characters battles scenery visuals and story as the first of the trilogy
Jan 3 2010,positive,favorite of the trilogy
Jan 3 2010,neutral,great looking film but i didnt really enjoy it very much    i found the making of documentary a lot more entertaining and interesting
Jan 3 2010,positive,the greatest of the incredible trilogy
Jan 3 2010,positive,not the most exiting but liv tyler is sooooo pretty 
Jan 3 2010,positive,helms deep leaves speechless
Jan 3 2010,positive,the best actionadventure continues and doesnt disappoint
Jan 2 2010,positive,the first half is awesome i love the portrayal of the rohan and some fantastic scenes between phenomenal actors like ian mckellen bernard hill and christopher lee
Dec 31 2009,positive,even though i slightly disagree that this installment is better then the first one it still is a strong sequel and more action packed then its predecessor   this story has us following frodo baggins and his best friend sam they lead there journey alone now and the power of the ring is slowly taking control over frodo we are introduced to a new characters gollomsmeagle mildly creepy humorous and sometimes endearing creature helps lead frodo and sam into the right direction we also have a strong war brewing between saruman and basically everybody else he is breeding a new army to take over everything and everyone this story brings back our favorite characters from the first film aragorn legolas gandalf and gimli who help in the attempt to defeat saruman  this film is action packed emotionally well connected and just plain epic a strong sequel to a powerful first movie
Dec 31 2009,positive,peter jackson did a great job with all of these movies  he had great vison and had great actors palying in all the roles
Dec 31 2009,positive,least fav lotr movie because of the stupid trees
Dec 31 2009,positive,amazingly brilliant movie
Dec 31 2009,positive,this movie is beautiful filled with actionromance and drama the extended edition is even better
Dec 30 2009,positive,the two towers is better than the first movie in the lord of the rings trilogy an adaption of the classic series by jrr tolkien  the scale of the battle scenes are incredible and very impressive but are a little tiresome after about an hour the two towers is still an incredible film
Dec 30 2009,positive,great graphicsphotography fun imaginery story interesting characters
Dec 30 2009,positive,you have to see the trilogy  in order
Dec 30 2009,positive,epic trilogy and must have in any collection
Dec 30 2009,positive,better than the first better action sequences not as repetitive and does lots in its long running time very highly recommended
Dec 30 2009,positive,one of my all time favourites
Dec 29 2009,positive,sad to say i own all of these too
Dec 29 2009,positive,for the first time in years i immediately felt the urge to watch them all again and they run over seven hours in total
Dec 29 2009,positive,similar quality of the first movie and same as before i find this movie overated its good but not superb also i think that is a little bit naive and some of the characters are as annoying as jar jar binks
Dec 29 2009,positive,great movie with a lot of emotions really exciting with the best battle scenes youve ever seen
Dec 28 2009,positive,if you found the continual enjoyment i did with the first movie of lotr this movie will in no way let you down not even for a minute
Dec 28 2009,positive,with return of the king and two towers neck and neck it lost out simpluy due to a bit of confusion in one action scene but it is absolutely brilliant anyway
Dec 28 2009,positive,this film starts off where the fellowship of the ring leaves off frodo and sam are on their own and heading to mordor with the sinister sméagol who has promised to guide them through the mountains merry and pippin are in the hands of sarumans orcs as they return to isengard and aragorn legolas and gimli are in pursuit until they are diverted into helping king theoden of rohan    the film switches between the three groups so we never get chance to forget what the characters are doing i think this is the only film that ive seen where the narrative follows different groups who never meet each other the action is even more spectacular then the previous film the storming of helms deep is one of the most spectacular scenes that ive ever seen also amazing are the realism of sméagol the cgi creature based on the movements of andy serkis and the ents huge creatures that look like walking trees    the actors did a great job especially elijah wood as frodo as he approached mordor you could almost feel the increasing weight of the ring hanging from his neck the cast of characters here is quite a lot larger than the previous film giving us some great new characters the most obvious is sméagol who was only glimpsed before but there is also the wonderfully vile grima wormtongue and eowyn king theodens niece who is smitten with aragorn    i strongly feel that it is the work of peter jackson that prevails above all else you see his love for the books as it explodes from the screen the tension that slowly begins to build up as we hear of the impending doom that the urukhai bring with them from the main characters    i felt that the battle at helmsdeep was executed magnificently you felt each rain droplet each roar each swipe of a blade as it decapitated the monstersthroughout the film there is also an amazing soundtrack that runs through it giving the film a wonderful quality    if you havent seen any of the lord of the rings films i strongly recommend this but only after watching the fellowship of the ring if you dont watch that it will be hard to understand what happens here    truly magnificent
Dec 28 2009,positive,as in the first one the landscape are incredibly beautiful the castles and special effect are so well done it just makes you wanna be there and the battle are just intense and epic the good thing is that there is also room for romance and humour i loved it
Dec 27 2009,positive,wow i didnt know hollywood could be this good since star wars
Dec 27 2009,positive,the lord of the rings the two towers is my second favorite film of alltime next to the first installment of this trilogy i absolutely love this film and the entire trilogy
Dec 27 2009,positive,this is a truly awesome movie  the first part is kind of slow  the movie overall is so well put together you dont care about that  the battle of helms deep is awesome  even better rotk and i love that one
Dec 27 2009,positive,  the best acted  most concise of the 3 installments helms deep is exceptional entertainment darkened tone heightens the peril  suspense of the saga      the ents talked too much  too slowly several stops  starts
Dec 27 2009,negative,boring and too long
Dec 26 2009,positive,good adaptation to screen
Dec 26 2009,positive,to think this was actually made into a movie is an accomplishment in itself
Dec 26 2009,positive,my least fav of the trilogy
Dec 26 2009,positive,love tolkien read the hobbit to each of my children we all love all the movies lotr
Dec 25 2009,positive,part 2 of maybe the most amazing trilogy of all time also introduces one of my favorite characters gollum
Dec 25 2009,positive,i dont really like lord of the rings but i can understand why other people love it
Dec 25 2009,positive,very strong graphics and story
Dec 23 2009,positive,good but the first and last ones were better
Dec 22 2009,positive,my favorite scene is when the elves come to aid rohan at helms deep
Dec 22 2009,positive,para esta recurrire a un diccionario      epic   ëépéªk show spelledepik show ipa    1noting or pertaining to a long poetic composition usually centered upon a hero in which a series of great achievements or events is narrated in elevated style  2resembling or suggesting such poetry an epic novel on the founding of the country  3heroic majestic impressively great the epic events of the war  4of unusually great size or extent a crime wave of epic proportions  5 the lord of the fucking rings
Dec 22 2009,positive,not quite as good as fellowhip but definatey worth watching
Dec 21 2009,neutral,1st half bad cgi 2nd half good cgi too long but the battle scenes are awesome
Dec 20 2009,positive,probably the weakest out of the trilogy but still epic in scale
Dec 20 2009,positive,the middle part of the trilogy with jackson keeping up the high standard from the first movie outstanding
Dec 19 2009,positive,2of 3 of one the best movies ever made
Dec 19 2009,positive,least best film of the 3
Dec 18 2009,positive,not as good as the books but still enjoyable drivel
Dec 18 2009,positive,the lotr series is great despite being so long
Dec 17 2009,negative,enough they nvr end
Dec 17 2009,positive,probably the longest movie i ever saw in theaters really really long but i still love it
Dec 17 2009,positive,an excellent trilogy three amazing movies a must for anyone who likes fantasy and quality
Dec 17 2009,positive,well peter jackson has some good directing abilities
Dec 17 2009,negative,nothing but walking
Dec 15 2009,positive,let me say one thing the battle at helms deep is awesome
Dec 14 2009,positive,really good movie better than the fellowship of the ring
Dec 13 2009,positive,i constantly fall asleep every time i try to watch any of these moviesmaybe one day ill actually watch it
Dec 13 2009,positive,because everybody said its good
Dec 12 2009,positive,my least fave of the three but it was still good
Dec 12 2009,positive,great of course as all the lord of the rings films are
Dec 11 2009,positive,a perfect movie overall but i like the first one a little better though
Dec 10 2009,positive,so good i almost cryed
Dec 10 2009,positive,the battle of helms deep is a highlight of the series i always feel like cheering when bonesi mean eomerrides to the rescue
Dec 10 2009,positive,the amount of action in this sequel was awesome
Dec 10 2009,positive,if you havent seen these films youre not a real new zealander
Dec 9 2009,positive,the best of the three
Dec 9 2009,positive,my brother practically had to threaten me with violence to see this trilogy and im pleased he did
Dec 9 2009,positive,better than the first one which says a lot
Dec 9 2009,positive,this was film making
Dec 8 2009,positive,i thought at first this would be a worse film but boy was i prooved wrong  a fantastic actionadventure with enough going for it that you dont care if its 3 or 3 12 hours
Dec 8 2009,positive,not as good as the first one
Dec 7 2009,positive,watch it and be part of their journal
Dec 7 2009,positive,extremely long with linger storylines and at times very hard to stay involved in the story youd be better off sticking to the original material
Dec 6 2009,positive,this movie has the hardest part its not the beginning of the story neither the end of the story  but it manages to be successful anyway
Dec 6 2009,positive,liked the first  but i didnt jump on the rings bandwagon
Dec 5 2009,positive,probably my least favorite but i still liked it
Dec 5 2009,positive,some amazingly shot battle scenes and wonderfully acted an amazing feat for film
Dec 5 2009,positive,lord of the silver screen
Dec 4 2009,positive,the lord of the rings the two towersthe best one yet a perfect mixture of magic and action all in one film the best acting and character development of the series and also featuring the best completely cgi character gollumsmeagol to date and with perhaps one of the best last 45 minutes of film 1010
Dec 4 2009,positive,in my personal opinion the lord of the rings  the two towers is the most magical impressive and visually stunning film in existence peter jackson has succeeded in creating a timeless classic there are some of you that argue it is overrated which i think is a travesty    the story of the ring is epic in itself with the trilogy by j r r tolkien one of the most well known all around the world and as the sunday times said and you know you can trust them the englishspeaking world is divided into those who have read the hobbit and the lord of the rings and those who are going to read them peter jackson has successfully taken this story and created a translation onto screen in so much depth bringing the story to a whole new generation it is obvious in the viewing of the lord of the rings of the painstaking care and love that went into its creation    if i had been given the cast list for the lord of the rings i would have been amazed by how many big stars were on board and would have told you that it wouldnt work i would have been wrong ian mckellen andy serkis hugo weaving orlando bloom viggo mortensen etcetera are in a word prodigious each and every member of the cast offers the perfect portrayl of characters in their mannerisms and identity in esscence no one else could have done it better    one thing that really struck me about the lord of the rings  the two towers were the battle scenes which again were brought to life in return of the king if i could choose one moment that defines film for me i would say the scene where gandalf arrives with the riders of rohan with the sun rising behind him it is epic simply epic sheer epicness epic    overall the lord of the rings trilogy is the pinnacle of modern cinema as i think the lord of the rings  the two towers is the strongest of the trilogy surely it is the best film in existence
Dec 3 2009,positive,omg i love this trilogy the visual effects alone are phenominal the cast was fantastic the story line brilliant
Dec 2 2009,positive,i couldnt wait to see this after the first oneit owned up to all expectations which were very high
Dec 2 2009,positive,yet another peter jackson masterpiece  had i spotted a flaw it would not have ruined the overall movie experience  this is a great movie for the book readers as well as those who have yet to fill such a gap in their lives 1010
Dec 2 2009,negative,could never follow it
Dec 2 2009,positive,gandalf the white 333
Dec 1 2009,positive,love the whole series   this one slightly less because its the middle of a story cant be helped and i dont like the ents too much
Dec 1 2009,positive,violence always rules
Nov 30 2009,positive,picking up where the first film left off peter jacksons the two towers throws the remaining members of the fellowship into the scattered chaos of middleearth now fully under siege by the forces of sauron while frodo elijah wood and sam sean astin journey to the dreaded mordor merry dominic monaghan and pippin billy boyd are held captive by orcs and aragorn viggo mortensen legolas orlando bloom and gimli john rhysdavies search for their abducted companions
Nov 30 2009,positive,this movie is beautiful filled with actionromance and drama the extended edition is even better
Nov 30 2009,positive,awesome movie the best of the three
Nov 29 2009,positive,the parts i stayed awake for were ok
Nov 29 2009,positive,god im such a huge fan of this series and elijah wood is sooo hot brad dourif is hot still3333
Nov 29 2009,positive,just as good as the first film this film doesnt miss a step
Nov 29 2009,positive,best of the series i think personally
Nov 29 2009,positive,like this trilogy more than star trek or star wars xd
Nov 28 2009,positive,the second film in this triology takes up a peg with more earth shatering effects and starts were the fellowship left the viewer
Nov 28 2009,positive,battles inside and outside on the creatures of middleearth fighting to keep they hope alive
Nov 27 2009,positive,this was a good movie im excited for the third one
Nov 27 2009,negative,2 towers2 stars  these films are way too long and i  lost interest 5 minutes into the movie
Nov 27 2009,positive,the best of the ltr triology  the action with the battle scenes was just incedible
Nov 26 2009,positive,didnt like it as much as the first one but still great
Nov 25 2009,positive,this is the slowest of the movies and in my opinion calls for more attention than the other two the first half is bogged down by a lot of politics and people with silly names but the second half picks the pace up    even though this is my least favorite of the three films it is still one of the best modern films that has ever been made
Nov 24 2009,positive,darker than the first but continued the story with excellent action sequences and nail biting suspense have i mentioned these films are pure perfection
Nov 24 2009,positive,the battle for helms deep could have been its own movie next time theyll have to do lotr in 7 parts
Nov 24 2009,negative,the worst of the rings
Nov 24 2009,positive,i love these movies  but then again who doesnt
Nov 23 2009,positive,could watch it over and over again
Nov 23 2009,positive,epic still building and really good movie
Nov 23 2009,positive,a seamless transition from the fellowship of the ring as the fellowship has broken their objective continues however as we proceed with three seperate storylines this method of continuing the story was very effective as all three stories are effective in setting up an action packed end to the trilogy my favorite film of the trilogy for sure
Nov 22 2009,positive,the ringwraiths ride dragons what more do you need    the lord of the rings trilogy pushed the boundaries of what could be achieved with cgi in films and is especially true with the entirety of this film there are entire characters that are computer generated there are magnificent cities created artificially at least for  some shots and it all culminates in one of the greatest battles ever put on screen the battle for helms deep the film lacks the whimsical flow that fellowship had but brings to the table a new level of drama with more characters with impossible to remember names and their ultimate quest to save humanity itll be curious to see if the effects in this film hold up over time but it will always be in the pages of history for using cgi for storytelling instead of spectacle though it acts as both    
Nov 22 2009,positive,the ringwraiths ride dragons what more do you need    
Nov 21 2009,positive,the slowestmoving of the three  this film continues to develop the entire story very nicely
Nov 20 2009,positive,an amazing second installment of this trilogy
Nov 20 2009,positive,the awesomeness continues
Nov 19 2009,positive,a superb film that makes viewers pine to see what happens in the conclusion the direction and scenery show off what is so great about jacksons imagery and view of how movies should be made
Nov 19 2009,positive,the book and the films are unique
Nov 19 2009,positive,my least fav lotr movie but it was still great
Nov 19 2009,positive,completely underrated this was in my opinion the best of the trilogy wed sat for an arse numbing 214 mins of intro via the fellowship and now we get to it    it has often been criticised for being the middle part and therefore dragging but for my money the first two movies make a nice  story of their own and in many ways its the return of the king that is tagged on    short of seven hours of story had rolled on by the time we get to the end of this movie and though you certainly feel it i beleive that is in fact the gem of this often  criticised trilogy    it is in many ways overly long but i feel that its just about paced correctly not to strain the audiance to much a problem which plagues this trilogy are its drawn out sequences which could easily be shortened without losing the impact    the camera work is also a problem for me jackson will not keep his camera still for 5 minutes whenever theres an epic introduction of a hill mountain boat or horse the camera is flying around usually on a plane or helecopter    its simply tells me that jackson had no faith in these stunning enviroments convieing their own beuty without help form his over direction    otherwise this was a well concieved trilogy and this was its underrated jewel in the crown
Nov 19 2009,positive,the continuation of story and characters is just as strong as the first and develops even further this time around you really got to see the acting shine in this gollum was a great addition to the cast the action sequences were amazing helms deep was one of the greatest ive ever seen peter jackson delivered on creating a plausible and mature look into middle earth
Nov 18 2009,positive,i would say this is the most epic well made fantasy film of its type peter jackson did a great job two towers would have been a struggle
