Dates,Scores,Reviews
Nov 7 2012,positive,if your a fan of marvel comics or superhero comics in general then this is your wet dream this year however if like me your not that fussed on marvelcomics then it is an enjoyable hioctane action movie with the usual predictable action film plot i wouldnt pay to watch it again but i would watch if it was on the television
Nov 7 2012,positive,i thought the avengers was probably one of the best superhero movies ever made good effects the acting was amazing and the plot was spectacualer
Nov 7 2012,positive,one word magnafuckingriffic
Nov 7 2012,positive,glad to see they got the hulk right
Nov 7 2012,positive,not bad film cant wait for the nxt one
Nov 7 2012,neutral,the most that the avengers manages to get off the ground is their falling base which i must confess was a wonderfully executed and exciting scene one of the few praises i can give this film my problems the preestablished characters are the same as in undeveloped or in some cases just plain unlikable whedons tendency to use snark instead of development doesnt help the new characters are put aside making it very hard to connect with them the climax which was hyped up prior to release is disappointing and plain predictable youve established most of these characters with other films now that you have them all in one place do something with them
Nov 6 2012,negative,couldnt get past the first scene what is a tesseract who are these people what is going on what is this place why why why et al basically breaks every rule of filmmaking and storytelling that i hold dear
Nov 6 2012,positive,more than i could have hoped for this is the film that brought back my hope in group superhero movies after the disappointment that was the xmen franchise
Nov 6 2012,positive,love it seen it 3 times in 2 days
Nov 6 2012,positive,not only thrilling and intriguing but so hilarious at all the right moments
Nov 6 2012,positive,very entertaining movie i like lots hero unite in one movie its like u collect lots dvd and play it at oncegood story too good effect i think the scene are flawless
Nov 6 2012,positive,loved it put it together really well exept one thing the person that did the hulk should still be the guy from the original film
Nov 6 2012,positive,96 of the audience liked it the other 4 need to go watch christian bale climb out of a hole for a hour again
Nov 6 2012,positive,as a whole the film fulfils almost every expectation that any fan could have had it is a magnificent spectacle with an enviable cast and it fully delivers unfortunately the story is hardly revolutionary but did we ever want it to be
Nov 6 2012,positive,as a whole the film fulfils almost every expectation that any fan could have had it is a magnificent spectacle with an enviable cast and it fully delivers unfortunately the story is hardly revolutionary but did we ever want it to be
Nov 6 2012,positive,awesome movie if you havent seen it do i love the whole story and how it connects to captain america the only down side is i think they push to hard for comedy they dont need other than that i love it
Nov 6 2012,positive,the avengers delivers the film is solid and the characters although are depicted more as squabbling complacent heroes up at the front still entertains the audience the only problem is avengers did not tug at my heart i received a simple moral message from it but i derived nothing else that really impacted
Nov 6 2012,positive,this movie had some of my favourite marvel characters everyone interacted with the others the way you think they actually would this movie was just amazing
Nov 6 2012,positive,oh so thats what all the hype was about
Nov 5 2012,positive,great action from beginning till end  amazing special effects and a great mix of super hero characters  only thing not too attractive was the addition of scarlett johanssen as a superassassin  otherwise very smart and genuine  great super hero action film
Nov 5 2012,positive,marvel did a good job of making the individual movies leading up to the avengers that it was pretty hard to fuck up even if it meant getting critical darling but commercially unsuccessful joss whedon to direct the gettogether extravaganza the dialogue may be campy and the story is utterly predictable as well but it is a lot of fun and youll get a lot more out of it by watching all the previous films newcomers will be scratching their heads a lot but the explosions and fights make up for it very well
Nov 5 2012,positive,beefy hot super heros and good acting cant go wrong 
Nov 5 2012,positive,i really enjoyed the movie some of the lines were corny comedy but they really made it work because it balanced out all the intense action scenes robert downey jr was phenomenal in his role as iron man and i believe this will be one of the top films of the year 2012
Nov 5 2012,positive,a fun and highly energetic superhero flick that although i had great doubts works surprisingly well  given by now that almost everyone has seen this superb blockbuster i wont go into any plot details but i will say this the avengers is one of the most tightly scripted and enthusiastically produced films that i have ever seen  the production value was high but it was obviously put to good use as every cent shows up on the screen of this ambitious action extravaganza  those looking for intense action grande visuals and a thrilling ride will have to look no further  all the superheros play off each other superbly the signature humor of the past marvel iterations is bumped up a few notches but not so much so that the film becomes a silly testing grounds and the creativity that whedon brings is on full effect here taking the crown of summer blockbuster with ease  with that said the film holds little to no emotional context as one would come to expect and there are a few holes within the films plot that are noticeable after two showings  still the avengers is one of the funnest times ive had as a movie goer in quite some time  definitely one of the greatest superhero flicks to ever grace the screens  a heroic spectacle of the largest measures
Nov 5 2012,positive,going in skeptical of another heartless actionsaturated hero flick i was blown away by the reach and resonance of the film it has all the elements of a typical superhero story but its execution took me by surprise even at the expected plot points
Nov 5 2012,positive,great movie now i see why everyone raved about it
Nov 5 2012,positive,best movie i have seen in my life but i am sure avengers 2 will be better
Nov 5 2012,positive,awesome movie ill will be watching it again soon
Nov 5 2012,positive,they must have had a ball making this make a big jug of margaritas grab a slab of chocolate a couple of friends whack this on and crank up the volume
Nov 5 2012,positive,waited years for this movie and it exceeded every expectation and then some fantastic performances especially from its lead villain if there ever was a movie you had to see this is it
Nov 5 2012,positive,a familiar superhero film with visual effects ensemble castbut the avengers delivers some more laughter and a great cast
Nov 5 2012,positive,reflecting over the blockbuster season of 2012  despite the release of the forthcoming the hobbit  its safe to say that marvels the avengers will take the crown for the biggest and most successful film of the year besides the likes of the dark knight rises the hype for the first assemble of marvels beloved heroes was unparalleled beginning with the success of iron man and nick furys final comments im here to talk to you about the avenger initiative the hype began to build with the additional efforts of thor captain america and the continual drip feeding provided from the after credit sequences all that was left to do was to assemble each individual into one juggernaut in terms of blockbuster the film ultimately succeeds in providing the balance of entertainment and laughter while still containing the essence of the marvel universe despite such virtues the film is all formula not even attempting to challenge the generics and continually injecting comic relief to the point that the characters actions becomes tedious and robotic  explosion laughter explosion laughter but maybe i am being too harsh well what i mean say is that i dont think the avengers wants challenge the generics and maybe it doesnt have to the film simply wants to display a universe that does not crumble around the structure and accumulation of such grandeur characters thankfully due to joss whedons screenplay the film juggles six separate superheroes with a sense of exhilarating ease which is an achievement in itself
Nov 4 2012,positive,awesome entertainment
Nov 4 2012,positive,this has to be one of the best superhero films of all time hands down  the fantastic performance from the whole cast is quite incredible with none of the characters felling minor or major respectively the new cast member of jeremy renners hawkeeye is probably the weakest of all of the characters but still dose not feel to weak that he comes boring so to speak  this is defiantly the credit of the director joss whedon who blends all of the characters to perfect balance and also proves that the team is not tony stark and co all of the characters have there moment as the hero of the moment which is great to seealthough full off plenty of plot holes the film is a whirlwind ride while watching it and once leaving the cinema you can only ask for more more and more
Nov 4 2012,positive,hilarious witty and on key all the way
Nov 4 2012,positive,loved it also got it dvd
Nov 4 2012,positive,this movie is flatoutfun it is one of the best super hero movies i have ever seen the film moves along at a quick clip as the back stories of the characters have already been addressed in previous films we move right into witty dialogue and action there is rarely a dull moment big super hero flicks tend to have a fair amount of cheese but this one manages to keep it minimal the writer and director manage to give the impression that the characters might actually be in real danger  you arent always certain any one of them is going to make it to the next scene there is suspense comedy and action by the bucketloads if you are a fan of action or super hero flicks then your money and time will be well spent
Nov 4 2012,positive,my favourite part is when hulk smashes loggy in the ground a bunch of times
Nov 4 2012,positive,and then there was this
Nov 4 2012,positive,flat out awesome incredible wrap in of so many characters the dynamic of all these guys together is off the charts then they throw in a few extras a revisioning of the hulk and hawkeye it has been the best film i have seen in the theatres since lord of the rings it is clean and funny and definitly woth seeing
Nov 4 2012,positive,one of the most fun action packed movies i have  ever seen got to watch it
Nov 4 2012,negative,i have no idea why everyo loves this movie  i thought it sucked
Nov 4 2012,positive,would like to see it again
Nov 4 2012,positive,along with the 1st iron man a shining example of what a fun superhero movie should be
Nov 4 2012,positive,theres no scenario where joss whedon gets the credit he deserves for the avengers certainly hell be lauded for the cash this boxoffice bogart is already piling up and critics seem impressed enough with the film to plant it firmly in the upper echelon of comic book movies but the success whedon has achieved is far loftier than that encompassing years of marvel canon hoards of characters beloved to fans and unparalleled expectations put another way making this movie was an unprecedented challenge and the avengers isnt perfect though that was never really an option in the first place there are far too many elements that would have to be handled flawlessly far too much scrutiny from far too many directions to ever truly be called perfect it is however as good as it was ever going to be and considering the circumstances thats pretty damn good  the avengers kicks off with the villanous loki tom hiddlestonlast seen falling through a wormhole at the end of thorstealing the arcane and apparently dangerous tesseract shield director nick fury samuel l jackson appreciating the threat this combination poses to the planet sets in motion the avengers initiative calling together earths mightiest heroes to protect her tony starkiron man robert downey jr steve rogerscaptain america chris evans thor chris hemsworth bruce bannerthe hulk mark ruffalo along with shield agents natasha romanoffblack widow scarlett johansson and clint bartonhawkeye jeremy renner not surprisingly this collection of superpowered personalities struggles to fuse resulting in a variety of heated discourse sharptongued invectives and punching  what fans of the comic book ideally fans everywhere are going to appreciate most is whedons ability to maintain these characters personalities its not overstating anything to reiterate just how wildly difficult this movie was to make there are frankly an absurd number of characters to keep track of and thats just in making sure the audience knows whats going on the task of building these characters and their relationships and their ability to work as a cohesive and believable unit in battle coupled with the inevitable heat that comes when you reprocess cherished source material that is a job very very few individuals could handle yet whedon in his first stint with a feature marvel production does the job quite well certainly avengers will be remembered for its bombast as it should which ill get to momentarily but theres no shortage of subtlety in the characters and relationships whether its caps oldschool patriotism vs iron mans contemporary egoism or hawkeyes brash militarism contrasting widows expert manipulation whedon makes it startlingly clear just how deeply he understands the characters hes wielding and that deep understanding isnt just apparent in the discourse but the action as well which brings us to the climax of the avengers  at a basic level all of these marvel films are about the liveaction portrayal of characters who while built around visual dynamism are generally restricted to the static twodimensionality of a comic book page and please dont let that read as slander for i am now and always will be a huge comic book fan seeing iron man fly for the first time is thrilling in a way that cant really be matched and if you can add to that some strong character moments and a despicable villain youre set but this is a collection of unique characters with unique abilities the clear challenge then for whedonspecifically in approaching the avengers from an action standpointis how to maintain these characters unique personalities within a battle well rest assured as joss proves more than equal to this task as well in the films 40 minute climax the role each of these characters plays as a member of a team is beautifully articulated iron man is the mind hulk and thor the big guns hawkeye the steadyhanded vet widow the sly warrior and cap quite crucially as the leader and not only do whedon and cowriter zak penn clearly define these roles within perhaps one of the best extended action sequences ever put to film but they somehow do it organically allowing the characters to develop and grow together as the world crumbles around them while theres never any fear that the earth will actually be destroyed there is nonetheless a reasonable question mark surrounding how six individualsand three of them plain ol humanscould possibly save it yet when its all said and done nothing about the films conclusion or the way this team comes together feels false in fact the final set piece of the avengers is probably marvels best cinematic moment to date  as i said the films not perfect theres some awkward dialogue and squeaky exchanges mark ruffalo is great but its hard not to imagine ed norton being just as good if not better and for whatever reason samuel l seems to be mailing this one in which is a shame nick fury could have been a fantastic character but besides these smallish misstepswhich weve frankly grown accustomed to in our summer movies anywaythe avengers is a thoroughly successful achievement on a grand scale it is wellwritten wellacted and breathtaking from a visual standpoint but more than all that its just a lot of fun its the sort of film you want to watch over and over again because of all the stuff you know you missed and while joss whedon seems destined to always fly just a little under the radar his name is going to get quite a bit more mileage than hes used to in the coming months
Nov 4 2012,positive,a fun popcorn movie but people need to settle down about this movie
Nov 4 2012,positive,greatest superhero movie ever
Nov 4 2012,positive,well done  iron man continues to steal the show  we just need thor to toughen up a little captain america to stay frozen and lou ferigno to come back because he always gives 110
Nov 4 2012,positive,loved this movie i could watch it over and over again
Nov 4 2012,neutral,definitely not a chick flick
Nov 4 2012,positive,actionpacked and full to the brim with alist stars avengers assemble is a great summer blockbuster which would be perfect if it werent for a collection of tedious scenes  act 2 is where the film suffers yet act 3 is where it picks itself back up again delivering an exceptional climax justice league of america watch out
Nov 4 2012,negative,why is one supposed to write a rational logical review on an illogical irrational movie with no connection to human beings this movie is utter rubbish special effects are interesting but can be incorporated into any movie why not make an incoherent movie with disconnected sequence of special effects
Nov 4 2012,positive,by far the best superhero movie i have ever seen and was super funny cant wait to watch it again and again
Nov 3 2012,positive,ill admit i was pleasantly surprised by just how well this movie played out never before had i been so overwhelmed with such good plot twists
Nov 3 2012,positive,best movie the hulk is beast in it
Nov 3 2012,positive,casta scripta real funny like other marvel films actiona special effectsa some of the best ive seen villainb probally the lowest part loki is kinda getting old but hiddleston still was great anough to keep me feeling like he is a threat to them the alien army was like useless pawns
Nov 3 2012,positive,nonstop thrill ride
Nov 3 2012,positive,simply one of the best movies in 2012 it has amzing graphics and breathtaking special effects
Nov 3 2012,positive,awesome action packed w some funny bits added to it really great entertaining movie
Nov 3 2012,positive,although i am giving this 4 12 stars i am still more with batman  dc comics i am very disappointed that warner bros  dc comics could have released a justice league liveaction film at least five years before walt disney motion pictures  marvel released this film i am sure they and i are having the sputnik syndrome
Nov 3 2012,positive,a has everything comedy action and story
Nov 3 2012,positive,after seeing a couple of disapointing marvel movies i finally got to see not only one of favorite film of 2012 but my favorite superhero movie of all time  almost all the marvel heroes are finally together in this epic film  its funny and its one heck of a rollar coaster ride  sure its a really long film but i never got bored of it  when the movie was over i wanted to see more of it
Nov 3 2012,positive,loved this was right up my street
Nov 3 2012,positive,this was more than a decent romp and well worth a watch if youre a scifi or comic book fan i would say its a must watch enjoyed it so much im sorry i didnt get round to watching captain america
Nov 3 2012,positive,mildly entertaining would not watch again
Nov 3 2012,positive,not a bad popcorn flick but it lacks the substance to make it truly great maybe iron man 3s darker tone will have influence on the avengers second outing
Nov 3 2012,positive,the hulk basically made that movie
Nov 3 2012,positive,it was a good ok movie it was more of an iron man hulk movie but i cant wait for the sequel
Nov 3 2012,positive,what a visual treat best marvel movie so far
Nov 3 2012,positive,it was an amazing superhero movie better than i thought it would be some parts were boring though
Nov 3 2012,positive,pretty close to a perfect super hero action movie extremely close
Nov 3 2012,positive,great movieloved the hulkloki thing
Nov 3 2012,positive,amazing marvels best movie
Nov 3 2012,positive,best superhero movie of the year hands down
Nov 3 2012,positive,joss whedon did an excellent job great one liners  action sequences
Nov 3 2012,positive,simplistic a doubleedged sword which works out for character development plot and the moviegoing experience  and yet after watching the film still lacks an unknown element but a great film nonetheless
Nov 2 2012,positive,this movie is awesome  its kept from being epic by lack of a worthwhile enemy but believe me its awesome
Nov 2 2012,neutral,the film has a bad history but a good development
Nov 2 2012,positive,good action movie 92 not way
Nov 2 2012,positive,despite suffering from a slow start the avengers delivers excellently as soon as it gets into its groove whedon has created a wonderful script that never fails to underdeliver on humour action or excitement the best thing is the fact that whedon makes superheroes appealing and relatable to everyone definitely no mean feat
Nov 2 2012,positive,es una pelicula spectacularrrrrrr of course not of the 250 best films in the world but a quality action flick also the avengers eating shoarma is the best final shot of a an action film ive ever seen
Nov 2 2012,positive,just about everything you could want in a film and a bonus for having no cheesy dialogue and a bunch of actorsactresses all eager to recite every line as if the academy is considering them for an oscar  awesome flick  cant wait for more
Nov 2 2012,positive,awesome movie marcel did a great job with iron man leading the way i would like a better cap but oh well he dont really seem like the leadership guy
Nov 2 2012,negative,1 minute of trite dialogue 30 mins of trite fight scenes sam jackson is given one line dialogue probably because thats all he can handle such as hey we dont come to your planet and blow stuff up talk to me  lame from start to finish
Nov 2 2012,positive,it was decent took a while to build up overall good movie
Nov 2 2012,positive,enjoyable but overhyped theres something about its enjoyable blandness that helped it make a lot of money
Nov 2 2012,positive,best value for my  in yearscost me 98 for tux n concessions for fouri would have paid double thati just paid 90 to take the fam to cloud atlas and i left feeling like ive been hoodwinkedit fits all genres comedyscifidramaactionsuspensemust see
Nov 2 2012,positive,the movie that marvel has been building up to several films in advance  and it does not let you down it seems marvel has actually aimed to perfect its art through the dismal fantastic four series and the mediochre xmen and spiderman franchises to the positive surprises of iron man and captain america  and this this is how comic book adaptations should be made while the movie might drag slightly when each hero is dutifully given hiser due screen time the overall result is near flawless in its genre one of the best super hero movies out there
Nov 2 2012,positive,i dont get the hype yeah the action is great but most the characters are so unlikeable and this is brought over from their solo films too to me capt is the only one to cheer for ever
Nov 2 2012,positive,this is officially atop my all time favorites list solid story superb acting nonstop action a pure action flick
Nov 2 2012,positive,hands down one of he best marvel films i have ever watched
Nov 2 2012,positive,easily one of the best movies of 2012 i think the big green guy steals the film
Nov 1 2012,positive,i really enjoyed this far more than i expected to it has a lot of fast paced action an interesting storyline and some great comedic moments robert downey jr totally ruled the movie as iron man however mark ruffalos hulk has some terrific moments the two extra clips at the end were funone dramatic and one hilarious
Nov 1 2012,positive,probably the most fun  action movie ive ever seen loved it
Nov 1 2012,positive,as expected exciting roller coaster ride to save the world love that scarlett johanssen kicks ass big time all actors bring it all to their characters great special effects
Nov 1 2012,positive,best movie of the year lives up to the hype
Nov 1 2012,positive,epic super hero movie marval is one of my favorite production studios
Nov 1 2012,positive,best movie ever cant wait for the second one with thanos in it
Nov 1 2012,positive,action packed but to long in between sequence
Nov 1 2012,positive,a good action movie that id watch at least a few more times
Nov 1 2012,positive,awesome movie overall whedon did a good job and the special effects were great i think they are making a second which i will gladly see one of the best marvel movies
Nov 1 2012,positive,and they said disney buying marvel was a bad idea
Nov 1 2012,positive,still looking for words to describe  100 cinema  instant popcorn feeling you think its the showdown  nope thats what this movie does from start to end and on the technical side picture and sound are perfect  this is the right software to test drive your system to the limit thx ultra 2 recommended
Nov 1 2012,positive,a fantastic superhero film that will have you laughing out loud one moment and staring in awe the next the sequel will have a lot to live up to
Nov 1 2012,positive,one of the best comic movies ever made although the story had its holes it was just what it needed to be the acting was great the script and dialogue was fun and witty and the climax was just great and too fun to disappoint great job joss whedon this was the most fun in the movies ive had for a long time
Nov 1 2012,negative,it does nothing new felt like they were just recycling from all the characters original movies
Nov 1 2012,positive,enjoyable movie with characters that actually have personalities for the most part instead of relying solely on the audience just knowing them as superheroes they actually made the hulk an interesting character that said i have literally no idea why this movie made everybody crap their pants
Nov 1 2012,positive,this was my favorite movie of the year so far i actually watched this first before any of the individual movies so once i saw this in theaters i had to go home and watch all the ones before
Nov 1 2012,positive,oh man dont get me startedits one movie every last person on earth should watch
Nov 1 2012,positive,kaboom kaboom kaboom and pretty haired norse guys
Nov 1 2012,positive,one of the best superhero action movies your turn to impress dc
Nov 1 2012,neutral,overrated like a motherfucker
Nov 1 2012,positive,me loki me loki it a lot you get it ah just watch the god damn show then dummies
Nov 1 2012,positive,it doesnt quite bring the awesome like it should but its decent entertainment nonetheless
Nov 1 2012,positive,it was a good film  wish thered been a story in there somewhere  i miss the heart of thor and the wit of the original iron man  this one felt more like the explosionfest that was iron man 2 with better writing
Nov 1 2012,negative,a get together of superheroes should have been set more entertainingly when you dont have a story good enough even a lot of superheroes fail to keep you hooked the aviator might have sounded exciting on paper but what i watched was a letdown i take consolation in knowing that it worked out for the majority of its audience purely going by the ratings shown here cant wait for the sequel with all due respect 15 sounds fair enough for the experience miss the good old days wherein i can picture myself enjoying this sort of movie
Nov 1 2012,positive,marvel studioâtms action packed superhero film the avengers summerâtms biggest movie premiere lives up to the expectations that were placed on the movie but misses in terms of a great central plot while the movie was a huge success especially at putting multiple heroes into one movie the movie lacked a strong plot when watching an action movie we suspect that things will be blown up which is exactly what happens for a good part of the movie the plot of the superheroes unwilling to come together to fight an alien race from taking over the world could have been expanded rather than spending half of the movie destroying new york city the plot of the avengers may have been weaker than expected but in no way does it disappoint movie goers with its starstudded cast and action packed pace not only is the movie a must watch but a must have on dvd bluray may be a better choice where the sounds of the action is intensified and the quality of the movie is better detailed the cast composed of robert downey jr chris evans chris hemsworth mark ruffalo scarlett johansson samuel l jackson jeremy renner and tom hiddleston was a bunch of actors and an actress brought together to make this superhero movie a success usually superhero movies focus on one character with the exception of the xmen series another marvel studio production because the stage time is not enough to suitably cover more what makes it different is that while  xmen is consider a team in the marvel comic series the avengers is more of a handful of individual superheroes forced to come together it makes the avengers a little more difficult to give each superhero the time needed to tell the story of the character joss whedon the director of the film brilliantly makes sure that each character shares the screen time and he puts the characters in a situation that would fit the person of the character while i felt that the chemistry of the cast showed throughout the film as the acting was very well rounded they seemed to play the part of the character very well and each complimented one another each actor and actress played a huge role in the film but i felt that loki played by tom hiddleston did not completely live up to the role i had imagined and which the movie demanded him to play while lokiâtms character in marvelâtms earlier film thor was more mild mannered the avengers demanded him to be more dark even though tom hiddleston for the most part played the character well i thought that he could have made the character loki someone to fear which we all had imagined he would do though tom hiddlestonâtms performance was mediocre the wellrounded cast was more than enough to enable the superhero movie to be a success marvelâtms the avengers comic series was a common backbone of the reference for the avengers in the comic series the main characters based upon were the four main characters of the avengers movie the comparison was strengthened by the fact that the first villain faced by the avengers was loki while the comic book series and movie had plenty of commonalities in the movie it definitely missed on some parts in the comic book series the avengers consisted of a few more superheroes that werenâtmt included in the movie antman and wasp when the movie was in production it was speculated that they would introduce the last two characters during the film after marvel announced that they wouldnâtmt be in the movie the avengers team didnâtmt seem as complete as it should have been as many were hoping to see the complete team while the addition could have made the movie much better the effort to introduce such characters would have dragged out the showing time which could have had the audience sit through another hour of the film while sitting through the film i couldnâtmt help but notice the bland plot that surrounded the movie the plot focused too much time on its action packed scenes rather than on character development the explanation provided for the creation of the avengers team is espionage organization known as shield the leader or director of shield nick fury played by samuel l jackson brings the team together in hopes that they will be able to put aside their differences of working together and defend the earth from the incoming alien invasion the antagonist and leader of the alien invasion is loki the brother of thor who was exiled from his home and is now working with an alien race to invade earth and become its ruler the avengers had to somehow put their egos aside and work together for example iron man played by robert downey jr always works alone there is a brief conversation in the film where iron man states âi thought i didnâtmt qualify i was considered what was it volatile selfobsessed and that i donâtmt play well with othersâ the avengers 2320 it is well evident that in the first hour of the movie that the conflict was how the superheroes would be able to work together they rally behind the death of one of their comrades and finally set aside their differences as one might predict they destroy the alien fleet along with loki and save the earth from destruction while the plot seemed very interesting i thought that it was not strong enough to support the movie the audience should be compelled or moved by the climax twists and turns in the film while the action scenes were very entertaining focusing more on the characters would have made the movie a lot better for example christopher nolanâtms the dark knight rises another summer hit about the comic book character batman focuses on the world of batman and his surroundings giving the plot of the film not only a good side but a dark side nolan based the plot around the character of batman while the avengers at times moved away from characters and emphasized action a lot more while the action was mainly the talk of the movie and how the superheroes work together i think if the movie focused more on the team then we would be talking about the superheroes rather than the action nevertheless the avengers serves as a stepping stone for superhero movies the avengers did not disappoint in pure entertainment from the movie goerâtms point of view who wouldnâtmt love to see stuff blow up with your favorite superheroes itâtms like a comic book readerâtms fantasy if you havenâtmt seen the avengers you should due to its success the film has become the third highest grossing movie of all time and a hit with the new generation even though it may not be in your genre of movies you will still be entertained by the filmâtms explosive action scenes
Nov 1 2012,positive,recommended to at least rent it and check this hero movie out but for super hero fans like me its an easy choice to pick up the blu ray
Oct 31 2012,positive,great absolutely great
Oct 31 2012,positive,best movie of the yearhands down
Oct 31 2012,positive,amazing best super heroe movie yet
Oct 31 2012,positive,awesome movie its been awhile since a superhero movie has lived up to its hype
Oct 31 2012,positive,thoroughly entertaining excellent special effects and a great storyline that really helps in the continual development of the characters
Oct 31 2012,positive,i must have been the last person on earth to see this so it had a lot to live up to i wasnt disappointing though it was real comic book brilliance the hulk steels the show and captain america is still a bit of a ponce but the film as a whole was fast and fantastic
Oct 31 2012,positive,doesnt get much better than this film right here one of the few films to have a star studded cast actually live up to expectations awesome special effects and storyline is easy to follow
Oct 31 2012,positive,great movie but a bit too lomg
Oct 31 2012,positive,if avengers is not the best or richest superhero movie ever made that honor goes to dark knight spiderman 2 if you want the traditional comic style it may be the ultimate expression of the form credit to this is surely whedons who juggles seven lead characters and seven super screen presences through a clever script and one of the best destructions of manhattan ever huge and hugely entertaining
Oct 31 2012,positive,i friggin love this flick  ok so for the two of you that didnt see it yet i will not spoil itbut as comic bookgraphic novel fan this had a great story great visuals and it was just an overall fun film  not a well paced film or a film that has substance to stand as a oscar or hollywood caliber best film but for sure one of the best straight action films made  check it out if you hadnt already
Oct 31 2012,positive,definitely a jampacked superhero movie not highfalutin just simply awesome
Oct 31 2012,positive,for all its bluster and action i found this a rather dull affair  it had some flashes of subversive humour which should have been brought out a little more
Oct 31 2012,positive,geekdream come true only a true native of the marvel universe could have made this movie with no wish list fanmoment wink wink left unsatiated whedonassembled
Oct 30 2012,negative,legitimately the worst movie i have seen this year there are no plot and no characters and whats left is the action scenes are they fun at least the answer is no im clearly in the minority here but i really hated this movie
Oct 30 2012,positive,awesome movie best hero flick by far
Oct 30 2012,positive,you figure with all these characters mixed into one flick it would be a disaster but they all tied in fantastically well
Oct 30 2012,positive,this movie will definetly give marvel fans huge boners the rest of the audience though most likely wont think much more about it than a fun superhero beating
Oct 30 2012,neutral,would have been much better without all the cgi work
Oct 30 2012,positive,excellent movie one of the most shamelessly enjoyable movies of the decade
Oct 30 2012,positive,youve already seen iteveryone has
Oct 30 2012,positive,best comic book movie ever  all characters are fully developed and its actionpacked suspenseful and fun  only thing  unclear how hulk can all of a sudden control the green monster at the end
Oct 30 2012,positive,great action sequences and some surprising laugh out loud moments keep the avengers from being totally generic  but not enough of a plot for those who havent followed all the previous films very closely to latch onto
Oct 30 2012,negative,the avengers although an uppertier marvel film is nothing more than a feast of dry wit and egotistical characters
Oct 30 2012,positive,really good movie had me laughing several times
Oct 30 2012,positive,best movie in the world i was worried that all of the characters would clash but they dont  they all stay true to who they are
Oct 29 2012,positive,loved this movie and would definatly add to the collection
Oct 29 2012,positive,unfortunately all the hype and great reviews for this film slightly raised my expectations but still overall a great collab of the classic marvel avengers
Oct 29 2012,positive,best superhero movie so far bring us more
Oct 29 2012,positive,the best superhero movie ever i actually watch it once a day during the summer
Oct 29 2012,positive,such a great movie mark ruffalo did an amazing job playing hulk a very well done movie you wont be disappointed especially if you are a fan of the avengers comics well done joss whedon didnt expect anything less
Oct 29 2012,positive,a triumph ive never seen anything like it before marvel sets the bar extremely high on a super grand scale
Oct 29 2012,positive,epic joss wheadon never ceases to impress
Oct 29 2012,positive,one of my favorite crossover films and one of my favorite films of all time
Oct 29 2012,positive,the avengers is a grand superhero movie which excels due to its engaging effects and director joss whedons powerful script
Oct 29 2012,positive,alright if youve nothing better to do in an evening
